Continent,Entity,Code,Date,Confirmed,Deaths
Africa,Cote d'Ivoire,CIV,28/02/2021,0,0
Africa,Cote d'Ivoire,CIV,10/03/2021,0,0
Africa,Cote d'Ivoire,CIV,20/03/2021,0,0
Africa,Cote d'Ivoire,CIV,31/03/2021,0,0
Europe,Croatia,HRV,31/01/2020,0,0
Europe,Croatia,HRV,10/02/2020,0,0
Europe,Croatia,HRV,20/02/2020,0,0
Europe,Croatia,HRV,29/02/2020,6,0
Europe,Croatia,HRV,10/03/2020,14,0
Europe,Croatia,HRV,20/03/2020,128,1
Europe,Croatia,HRV,31/03/2020,867,6
Europe,Croatia,HRV,10/04/2020,1495,21
Europe,Croatia,HRV,20/04/2020,1881,47
Europe,Croatia,HRV,30/04/2020,2076,69
Europe,Croatia,HRV,10/05/2020,2187,90
Europe,Croatia,HRV,20/05/2020,2234,96
Europe,Croatia,HRV,31/05/2020,2246,103
Europe,Croatia,HRV,10/06/2020,2249,106
Europe,Croatia,HRV,20/06/2020,2299,107
Europe,Croatia,HRV,30/06/2020,2777,107
Europe,Croatia,HRV,10/07/2020,3532,117
Europe,Croatia,HRV,20/07/2020,4370,122
Europe,Croatia,HRV,31/07/2020,5139,145
Europe,Croatia,HRV,10/08/2020,5649,158
Europe,Croatia,HRV,20/08/2020,7329,168
Europe,Croatia,HRV,31/08/2020,10269,186
Europe,Croatia,HRV,10/09/2020,12917,208
Europe,Croatia,HRV,20/09/2020,14922,248
Europe,Croatia,HRV,30/09/2020,16593,280
Europe,Croatia,HRV,10/10/2020,19932,317
Europe,Croatia,HRV,20/10/2020,26863,382
Europe,Croatia,HRV,31/10/2020,49316,546
Europe,Croatia,HRV,10/11/2020,70243,865
Europe,Croatia,HRV,20/11/2020,96837,1257
Europe,Croatia,HRV,30/11/2020,128442,1786
Europe,Croatia,HRV,10/12/2020,163992,2420
Europe,Croatia,HRV,20/12/2020,194962,3177
Europe,Croatia,HRV,31/12/2020,210837,3920
Europe,Croatia,HRV,10/01/2021,219993,4368
Europe,Croatia,HRV,20/01/2021,226550,4711
Europe,Croatia,HRV,31/01/2021,232426,5027
Europe,Croatia,HRV,10/02/2021,236333,5238
Europe,Croatia,HRV,20/02/2021,239685,5420
Europe,Croatia,HRV,28/02/2021,0,0
Europe,Croatia,HRV,10/03/2021,0,0
Europe,Croatia,HRV,20/03/2021,0,0
Europe,Croatia,HRV,31/03/2021,0,0
North America,Cuba,CUB,31/01/2020,0,0
North America,Cuba,CUB,10/02/2020,0,0
North America,Cuba,CUB,20/02/2020,0,0
North America,Cuba,CUB,29/02/2020,0,0
North America,Cuba,CUB,10/03/2020,0,0
North America,Cuba,CUB,20/03/2020,16,1
North America,Cuba,CUB,31/03/2020,186,6
North America,Cuba,CUB,10/04/2020,564,15
North America,Cuba,CUB,20/04/2020,1087,36
North America,Cuba,CUB,30/04/2020,1501,61
North America,Cuba,CUB,10/05/2020,1766,77
North America,Cuba,CUB,20/05/2020,1900,79
North America,Cuba,CUB,31/05/2020,2045,83
North America,Cuba,CUB,10/06/2020,2211,83
North America,Cuba,CUB,20/06/2020,2309,85
North America,Cuba,CUB,30/06/2020,2341,86
North America,Cuba,CUB,10/07/2020,2413,86
North America,Cuba,CUB,20/07/2020,2446,87
North America,Cuba,CUB,31/07/2020,2608,87
North America,Cuba,CUB,10/08/2020,3046,88
North America,Cuba,CUB,20/08/2020,3565,88
North America,Cuba,CUB,31/08/2020,4032,94
North America,Cuba,CUB,10/09/2020,4551,106
North America,Cuba,CUB,20/09/2020,5091,115
North America,Cuba,CUB,30/09/2020,5597,122
North America,Cuba,CUB,10/10/2020,5948,123
North America,Cuba,CUB,20/10/2020,6305,127
North America,Cuba,CUB,31/10/2020,6887,128
North America,Cuba,CUB,10/11/2020,7392,130
North America,Cuba,CUB,20/11/2020,7763,131
North America,Cuba,CUB,30/11/2020,8284,135
North America,Cuba,CUB,10/12/2020,9181,136
North America,Cuba,CUB,20/12/2020,10127,137
North America,Cuba,CUB,31/12/2020,11863,146
North America,Cuba,CUB,10/01/2021,14576,151
North America,Cuba,CUB,20/01/2021,19122,180
North America,Cuba,CUB,31/01/2021,26686,214
North America,Cuba,CUB,10/02/2021,34922,249
North America,Cuba,CUB,20/02/2021,43484,291
North America,Cuba,CUB,28/02/2021,0,0
North America,Cuba,CUB,10/03/2021,0,0
North America,Cuba,CUB,20/03/2021,0,0
North America,Cuba,CUB,31/03/2021,0,0
Europe,Cyprus,CYP,31/01/2020,0,0
Europe,Cyprus,CYP,10/02/2020,0,0
Europe,Cyprus,CYP,20/02/2020,0,0
Europe,Cyprus,CYP,29/02/2020,0,0
Europe,Cyprus,CYP,10/03/2020,3,0
Europe,Cyprus,CYP,20/03/2020,67,0
Europe,Cyprus,CYP,31/03/2020,262,8
Europe,Cyprus,CYP,10/04/2020,595,10
Europe,Cyprus,CYP,20/04/2020,772,12
Europe,Cyprus,CYP,30/04/2020,850,15
Europe,Cyprus,CYP,10/05/2020,898,16
Europe,Cyprus,CYP,20/05/2020,922,17
Europe,Cyprus,CYP,31/05/2020,944,17
Europe,Cyprus,CYP,10/06/2020,974,18
Europe,Cyprus,CYP,20/06/2020,985,19
Europe,Cyprus,CYP,30/06/2020,998,19
Europe,Cyprus,CYP,10/07/2020,1013,19
Europe,Cyprus,CYP,20/07/2020,1038,19
Europe,Cyprus,CYP,31/07/2020,1114,19
Europe,Cyprus,CYP,10/08/2020,1252,19
Europe,Cyprus,CYP,20/08/2020,1395,20
Europe,Cyprus,CYP,31/08/2020,1488,20
Europe,Cyprus,CYP,10/09/2020,1517,22
Europe,Cyprus,CYP,20/09/2020,1600,22
Europe,Cyprus,CYP,30/09/2020,1755,22
Europe,Cyprus,CYP,10/10/2020,1986,25
Europe,Cyprus,CYP,20/10/2020,2839,25
Europe,Cyprus,CYP,31/10/2020,4366,26
Europe,Cyprus,CYP,10/11/2020,6296,29
Europe,Cyprus,CYP,20/11/2020,8211,43
Europe,Cyprus,CYP,30/11/2020,10565,49
Europe,Cyprus,CYP,10/12/2020,13649,70
Europe,Cyprus,CYP,20/12/2020,17688,91
Europe,Cyprus,CYP,31/12/2020,22019,119
Europe,Cyprus,CYP,10/01/2021,27350,148
Europe,Cyprus,CYP,20/01/2021,29472,176
Europe,Cyprus,CYP,31/01/2021,30876,199
Europe,Cyprus,CYP,10/02/2021,32072,217
Europe,Cyprus,CYP,20/02/2021,33153,229
Europe,Cyprus,CYP,28/02/2021,0,0
Europe,Cyprus,CYP,10/03/2021,0,0
Europe,Cyprus,CYP,20/03/2021,0,0
Europe,Cyprus,CYP,31/03/2021,0,0
Europe,Czechia,CZE,31/01/2020,0,0
Europe,Czechia,CZE,10/02/2020,0,0
Europe,Czechia,CZE,20/02/2020,0,0
Europe,Czechia,CZE,29/02/2020,0,0
Europe,Czechia,CZE,10/03/2020,41,0
Europe,Czechia,CZE,20/03/2020,833,0
Europe,Czechia,CZE,31/03/2020,3308,31
Europe,Czechia,CZE,10/04/2020,5732,119
Europe,Czechia,CZE,20/04/2020,6900,194
Europe,Czechia,CZE,30/04/2020,7682,236
Europe,Czechia,CZE,10/05/2020,8123,280
Europe,Czechia,CZE,20/05/2020,8721,304
Europe,Czechia,CZE,31/05/2020,9268,320
Europe,Czechia,CZE,10/06/2020,9824,330
Europe,Czechia,CZE,20/06/2020,10448,336
Europe,Czechia,CZE,30/06/2020,11954,349
Europe,Czechia,CZE,10/07/2020,13001,352
Europe,Czechia,CZE,20/07/2020,14098,359
Europe,Czechia,CZE,31/07/2020,16574,382
Europe,Czechia,CZE,10/08/2020,18494,390
Europe,Czechia,CZE,20/08/2020,21045,406
Europe,Czechia,CZE,31/08/2020,24618,424
Europe,Czechia,CZE,10/09/2020,32413,448
Europe,Czechia,CZE,20/09/2020,49290,503
Europe,Czechia,CZE,30/09/2020,70763,655
Europe,Czechia,CZE,10/10/2020,114005,948
Europe,Czechia,CZE,20/10/2020,193946,1619
Europe,Czechia,CZE,31/10/2020,335102,3251
Europe,Czechia,CZE,10/11/2020,429880,5323
Europe,Czechia,CZE,20/11/2020,487563,7021
Europe,Czechia,CZE,30/11/2020,523298,8295
Europe,Czechia,CZE,10/12/2020,563333,9226
Europe,Czechia,CZE,20/12/2020,624140,10331
Europe,Czechia,CZE,31/12/2020,718661,11580
Europe,Czechia,CZE,10/01/2021,831165,13115
Europe,Czechia,CZE,20/01/2021,909131,14820
Europe,Czechia,CZE,31/01/2021,984774,16308
Europe,Czechia,CZE,10/02/2021,1055415,17642
Europe,Czechia,CZE,20/02/2021,1146321,19097
Europe,Czechia,CZE,28/02/2021,0,0
Europe,Czechia,CZE,10/03/2021,0,0
Europe,Czechia,CZE,20/03/2021,0,0
Europe,Czechia,CZE,31/03/2021,0,0
Europe,Denmark,DNK,31/01/2020,0,0
Europe,Denmark,DNK,10/02/2020,0,0
Europe,Denmark,DNK,20/02/2020,0,0
Europe,Denmark,DNK,29/02/2020,3,0
Europe,Denmark,DNK,10/03/2020,264,0
Europe,Denmark,DNK,20/03/2020,1337,9
Europe,Denmark,DNK,31/03/2020,3039,90
Europe,Denmark,DNK,10/04/2020,6014,247
Europe,Denmark,DNK,20/04/2020,7711,364
Europe,Denmark,DNK,30/04/2020,9356,452
Europe,Denmark,DNK,10/05/2020,10627,529
Europe,Denmark,DNK,20/05/2020,11315,554
Europe,Denmark,DNK,31/05/2020,11869,574
Europe,Denmark,DNK,10/06/2020,12216,593
Europe,Denmark,DNK,20/06/2020,12591,600
Europe,Denmark,DNK,30/06/2020,12968,605
Europe,Denmark,DNK,10/07/2020,13147,609
Europe,Denmark,DNK,20/07/2020,13466,611
Europe,Denmark,DNK,31/07/2020,14028,615
Europe,Denmark,DNK,10/08/2020,15135,620
Europe,Denmark,DNK,20/08/2020,16453,621
Europe,Denmark,DNK,31/08/2020,17410,624
Europe,Denmark,DNK,10/09/2020,19353,629
Europe,Denmark,DNK,20/09/2020,23353,638
Europe,Denmark,DNK,30/09/2020,28479,650
Europe,Denmark,DNK,10/10/2020,32575,667
Europe,Denmark,DNK,20/10/2020,36877,688
Europe,Denmark,DNK,31/10/2020,46863,721
Europe,Denmark,DNK,10/11/2020,57472,750
Europe,Denmark,DNK,20/11/2020,68878,778
Europe,Denmark,DNK,30/11/2020,81002,837
Europe,Denmark,DNK,10/12/2020,101027,918
Europe,Denmark,DNK,20/12/2020,134999,1035
Europe,Denmark,DNK,31/12/2020,164116,1298
Europe,Denmark,DNK,10/01/2021,182161,1571
Europe,Denmark,DNK,20/01/2021,192187,1873
Europe,Denmark,DNK,31/01/2021,199156,2126
Europe,Denmark,DNK,10/02/2021,203574,2256
Europe,Denmark,DNK,20/02/2021,207769,2334
Europe,Denmark,DNK,28/02/2021,0,0
Europe,Denmark,DNK,10/03/2021,0,0
Europe,Denmark,DNK,20/03/2021,0,0
Europe,Denmark,DNK,31/03/2021,0,0
,Djibouti,DJI,31/01/2020,0,0
,Djibouti,DJI,10/02/2020,0,0
,Djibouti,DJI,20/02/2020,0,0
,Djibouti,DJI,29/02/2020,0,0
,Djibouti,DJI,10/03/2020,0,0
,Djibouti,DJI,20/03/2020,1,0
,Djibouti,DJI,31/03/2020,30,0
,Djibouti,DJI,10/04/2020,150,1
,Djibouti,DJI,20/04/2020,846,2
,Djibouti,DJI,30/04/2020,1089,2
,Djibouti,DJI,10/05/2020,1210,3
,Djibouti,DJI,20/05/2020,1828,9
,Djibouti,DJI,31/05/2020,3354,24
,Djibouti,DJI,10/06/2020,4373,34
,Djibouti,DJI,20/06/2020,4565,45
,Djibouti,DJI,30/06/2020,4682,54
,Djibouti,DJI,10/07/2020,4968,56
,Djibouti,DJI,20/07/2020,5020,56
,Djibouti,DJI,31/07/2020,5084,58
,Djibouti,DJI,10/08/2020,5347,59
,Djibouti,DJI,20/08/2020,5374,59
,Djibouti,DJI,31/08/2020,5387,60
,Djibouti,DJI,10/09/2020,5394,61
,Djibouti,DJI,20/09/2020,5403,61
,Djibouti,DJI,30/09/2020,5416,61
,Djibouti,DJI,10/10/2020,5423,61
,Djibouti,DJI,20/10/2020,5499,61
,Djibouti,DJI,31/10/2020,5561,61
,Djibouti,DJI,10/11/2020,5633,61
,Djibouti,DJI,20/11/2020,5660,61
,Djibouti,DJI,30/11/2020,5679,61
,Djibouti,DJI,10/12/2020,5717,61
,Djibouti,DJI,20/12/2020,5781,61
,Djibouti,DJI,31/12/2020,5831,61
,Djibouti,DJI,10/01/2021,5871,61
,Djibouti,DJI,20/01/2021,5913,61
,Djibouti,DJI,31/01/2021,5932,63
,Djibouti,DJI,10/02/2021,5962,63
,Djibouti,DJI,20/02/2021,6022,63
,Djibouti,DJI,28/02/2021,0,0
,Djibouti,DJI,10/03/2021,0,0
,Djibouti,DJI,20/03/2021,0,0
,Djibouti,DJI,31/03/2021,0,0
North America,Dominica,DMA,31/01/2020,0,0
North America,Dominica,DMA,10/02/2020,0,0
North America,Dominica,DMA,20/02/2020,0,0
North America,Dominica,DMA,29/02/2020,0,0
North America,Dominica,DMA,10/03/2020,0,0
North America,Dominica,DMA,20/03/2020,0,0
North America,Dominica,DMA,31/03/2020,12,0
North America,Dominica,DMA,10/04/2020,16,0
North America,Dominica,DMA,20/04/2020,16,0
North America,Dominica,DMA,30/04/2020,16,0
North America,Dominica,DMA,10/05/2020,16,0
North America,Dominica,DMA,20/05/2020,16,0
North America,Dominica,DMA,31/05/2020,16,0
North America,Dominica,DMA,10/06/2020,18,0
North America,Dominica,DMA,20/06/2020,18,0
North America,Dominica,DMA,30/06/2020,18,0
North America,Dominica,DMA,10/07/2020,18,0
North America,Dominica,DMA,20/07/2020,18,0
North America,Dominica,DMA,31/07/2020,18,0
North America,Dominica,DMA,10/08/2020,18,0
North America,Dominica,DMA,20/08/2020,18,0
North America,Dominica,DMA,31/08/2020,20,0
North America,Dominica,DMA,10/09/2020,24,0
North America,Dominica,DMA,20/09/2020,24,0
North America,Dominica,DMA,30/09/2020,30,0
North America,Dominica,DMA,10/10/2020,32,0
North America,Dominica,DMA,20/10/2020,33,0
North America,Dominica,DMA,31/10/2020,50,0
North America,Dominica,DMA,10/11/2020,63,0
North America,Dominica,DMA,20/11/2020,68,0
North America,Dominica,DMA,30/11/2020,85,0
North America,Dominica,DMA,10/12/2020,85,0
North America,Dominica,DMA,20/12/2020,88,0
North America,Dominica,DMA,31/12/2020,88,0
North America,Dominica,DMA,10/01/2021,106,0
North America,Dominica,DMA,20/01/2021,113,0
North America,Dominica,DMA,31/01/2021,117,0
North America,Dominica,DMA,10/02/2021,121,0
North America,Dominica,DMA,20/02/2021,134,0
North America,Dominica,DMA,28/02/2021,0,0
North America,Dominica,DMA,10/03/2021,0,0
North America,Dominica,DMA,20/03/2021,0,0
North America,Dominica,DMA,31/03/2021,0,0
North America,Dominican Republic,DOM,31/01/2020,0,0
North America,Dominican Republic,DOM,10/02/2020,0,0
North America,Dominican Republic,DOM,20/02/2020,0,0
North America,Dominican Republic,DOM,29/02/2020,0,0
North America,Dominican Republic,DOM,10/03/2020,5,0
North America,Dominican Republic,DOM,20/03/2020,72,2
North America,Dominican Republic,DOM,31/03/2020,1109,51
North America,Dominican Republic,DOM,10/04/2020,2620,126
North America,Dominican Republic,DOM,20/04/2020,4964,235
North America,Dominican Republic,DOM,30/04/2020,6972,301
North America,Dominican Republic,DOM,10/05/2020,10347,388
North America,Dominican Republic,DOM,20/05/2020,13477,446
North America,Dominican Republic,DOM,31/05/2020,17285,502
North America,Dominican Republic,DOM,10/06/2020,20808,550
North America,Dominican Republic,DOM,20/06/2020,25778,655
North America,Dominican Republic,DOM,30/06/2020,32568,747
North America,Dominican Republic,DOM,10/07/2020,41915,864
North America,Dominican Republic,DOM,20/07/2020,53956,993
North America,Dominican Republic,DOM,31/07/2020,69649,1160
North America,Dominican Republic,DOM,10/08/2020,80499,1328
North America,Dominican Republic,DOM,20/08/2020,89010,1505
North America,Dominican Republic,DOM,31/08/2020,94715,1710
North America,Dominican Republic,DOM,10/09/2020,101716,1926
North America,Dominican Republic,DOM,20/09/2020,108289,2047
North America,Dominican Republic,DOM,30/09/2020,112209,2105
North America,Dominican Republic,DOM,10/10/2020,118014,2167
North America,Dominican Republic,DOM,20/10/2020,121973,2204
North America,Dominican Republic,DOM,31/10/2020,127018,2245
North America,Dominican Republic,DOM,10/11/2020,131131,2269
North America,Dominican Republic,DOM,20/11/2020,136784,2306
North America,Dominican Republic,DOM,30/11/2020,143988,2331
North America,Dominican Republic,DOM,10/12/2020,151721,2358
North America,Dominican Republic,DOM,20/12/2020,160386,2384
North America,Dominican Republic,DOM,31/12/2020,170785,2414
North America,Dominican Republic,DOM,10/01/2021,182103,2427
North America,Dominican Republic,DOM,20/01/2021,198123,2470
North America,Dominican Republic,DOM,31/01/2021,214060,2666
North America,Dominican Republic,DOM,10/02/2021,225472,2883
North America,Dominican Republic,DOM,20/02/2021,234502,3028
North America,Dominican Republic,DOM,28/02/2021,0,0
North America,Dominican Republic,DOM,10/03/2021,0,0
North America,Dominican Republic,DOM,20/03/2021,0,0
North America,Dominican Republic,DOM,31/03/2021,0,0
South America,Ecuador,ECU,31/01/2020,0,0
South America,Ecuador,ECU,10/02/2020,0,0
South America,Ecuador,ECU,20/02/2020,0,0
South America,Ecuador,ECU,29/02/2020,0,0
South America,Ecuador,ECU,10/03/2020,15,0
South America,Ecuador,ECU,20/03/2020,367,5
South America,Ecuador,ECU,31/03/2020,2240,75
South America,Ecuador,ECU,10/04/2020,7161,297
South America,Ecuador,ECU,20/04/2020,10128,507
South America,Ecuador,ECU,30/04/2020,24934,900
South America,Ecuador,ECU,10/05/2020,29559,2127
South America,Ecuador,ECU,20/05/2020,34854,2888
South America,Ecuador,ECU,31/05/2020,39098,3358
South America,Ecuador,ECU,10/06/2020,44440,3720
South America,Ecuador,ECU,20/06/2020,49731,4156
South America,Ecuador,ECU,30/06/2020,56432,4527
South America,Ecuador,ECU,10/07/2020,65018,4939
South America,Ecuador,ECU,20/07/2020,74620,5318
South America,Ecuador,ECU,31/07/2020,85355,5702
South America,Ecuador,ECU,10/08/2020,94701,5932
South America,Ecuador,ECU,20/08/2020,105508,6200
South America,Ecuador,ECU,31/08/2020,113767,6556
South America,Ecuador,ECU,10/09/2020,113206,10749
South America,Ecuador,ECU,20/09/2020,126419,11090
South America,Ecuador,ECU,30/09/2020,137047,11355
South America,Ecuador,ECU,10/10/2020,146828,12188
South America,Ecuador,ECU,20/10/2020,154115,12404
South America,Ecuador,ECU,31/10/2020,168192,12670
South America,Ecuador,ECU,10/11/2020,175711,12849
South America,Ecuador,ECU,20/11/2020,183840,13095
South America,Ecuador,ECU,30/11/2020,192685,13461
South America,Ecuador,ECU,10/12/2020,200379,13850
South America,Ecuador,ECU,20/12/2020,206257,13948
South America,Ecuador,ECU,31/12/2020,212512,14034
South America,Ecuador,ECU,10/01/2021,221070,14177
South America,Ecuador,ECU,20/01/2021,234315,14437
South America,Ecuador,ECU,31/01/2021,250828,14859
South America,Ecuador,ECU,10/02/2021,260076,15116
South America,Ecuador,ECU,20/02/2021,273097,15513
South America,Ecuador,ECU,28/02/2021,0,0
South America,Ecuador,ECU,10/03/2021,0,0
South America,Ecuador,ECU,20/03/2021,0,0
South America,Ecuador,ECU,31/03/2021,0,0
Africa,Egypt,EGY,31/01/2020,0,0
Africa,Egypt,EGY,10/02/2020,0,0
Africa,Egypt,EGY,20/02/2020,1,0
Africa,Egypt,EGY,29/02/2020,1,0
Africa,Egypt,EGY,10/03/2020,59,1
Africa,Egypt,EGY,20/03/2020,285,8
Africa,Egypt,EGY,31/03/2020,710,46
Africa,Egypt,EGY,10/04/2020,1794,135
Africa,Egypt,EGY,20/04/2020,3333,250
Africa,Egypt,EGY,30/04/2020,5537,392
Africa,Egypt,EGY,10/05/2020,9400,525
Africa,Egypt,EGY,20/05/2020,14229,680
Africa,Egypt,EGY,31/05/2020,24985,959
Africa,Egypt,EGY,10/06/2020,38284,1342
Africa,Egypt,EGY,20/06/2020,53758,2106
Africa,Egypt,EGY,30/06/2020,68311,2953
Africa,Egypt,EGY,10/07/2020,80235,3702
Africa,Egypt,EGY,20/07/2020,88402,4352
Africa,Egypt,EGY,31/07/2020,94078,4805
Africa,Egypt,EGY,10/08/2020,95666,5035
Africa,Egypt,EGY,20/08/2020,97025,5212
Africa,Egypt,EGY,31/08/2020,98939,5421
Africa,Egypt,EGY,10/09/2020,100557,5590
Africa,Egypt,EGY,20/09/2020,102015,5770
Africa,Egypt,EGY,30/09/2020,103198,5930
Africa,Egypt,EGY,10/10/2020,104387,6040
Africa,Egypt,EGY,20/10/2020,105705,6142
Africa,Egypt,EGY,31/10/2020,107555,6266
Africa,Egypt,EGY,10/11/2020,109654,6394
Africa,Egypt,EGY,20/11/2020,112318,6521
Africa,Egypt,EGY,30/11/2020,115911,6650
Africa,Egypt,EGY,10/12/2020,120147,6854
Africa,Egypt,EGY,20/12/2020,125555,7098
Africa,Egypt,EGY,31/12/2020,138062,7631
Africa,Egypt,EGY,10/01/2021,149792,8197
Africa,Egypt,EGY,20/01/2021,158963,8747
Africa,Egypt,EGY,31/01/2021,165951,9316
Africa,Egypt,EGY,10/02/2021,171390,9804
Africa,Egypt,EGY,20/02/2021,177543,10298
Africa,Egypt,EGY,28/02/2021,0,0
Africa,Egypt,EGY,10/03/2021,0,0
Africa,Egypt,EGY,20/03/2021,0,0
Africa,Egypt,EGY,31/03/2021,0,0
North America,El Salvador,SLV,31/01/2020,0,0
North America,El Salvador,SLV,10/02/2020,0,0
North America,El Salvador,SLV,20/02/2020,0,0
North America,El Salvador,SLV,29/02/2020,0,0
North America,El Salvador,SLV,10/03/2020,0,0
North America,El Salvador,SLV,20/03/2020,1,0
North America,El Salvador,SLV,31/03/2020,32,1
North America,El Salvador,SLV,10/04/2020,117,6
North America,El Salvador,SLV,20/04/2020,218,7
North America,El Salvador,SLV,30/04/2020,395,10
North America,El Salvador,SLV,10/05/2020,889,17
North America,El Salvador,SLV,20/05/2020,1571,31
North America,El Salvador,SLV,31/05/2020,2517,46
North America,El Salvador,SLV,10/06/2020,3274,64
North America,El Salvador,SLV,20/06/2020,4475,93
North America,El Salvador,SLV,30/06/2020,6438,174
North America,El Salvador,SLV,10/07/2020,9142,249
North America,El Salvador,SLV,20/07/2020,12207,344
North America,El Salvador,SLV,31/07/2020,16632,448
North America,El Salvador,SLV,10/08/2020,20872,563
North America,El Salvador,SLV,20/08/2020,23964,640
North America,El Salvador,SLV,31/08/2020,25729,717
North America,El Salvador,SLV,10/09/2020,26688,774
North America,El Salvador,SLV,20/09/2020,27553,811
North America,El Salvador,SLV,30/09/2020,29077,843
North America,El Salvador,SLV,10/10/2020,29951,887
North America,El Salvador,SLV,20/10/2020,31975,929
North America,El Salvador,SLV,31/10/2020,33445,975
North America,El Salvador,SLV,10/11/2020,35145,1020
North America,El Salvador,SLV,20/11/2020,37250,1064
North America,El Salvador,SLV,30/11/2020,38405,1114
North America,El Salvador,SLV,10/12/2020,40741,1180
North America,El Salvador,SLV,20/12/2020,43477,1250
North America,El Salvador,SLV,31/12/2020,45960,1327
North America,El Salvador,SLV,10/01/2021,48905,1419
North America,El Salvador,SLV,20/01/2021,51437,1521
North America,El Salvador,SLV,31/01/2021,54966,1623
North America,El Salvador,SLV,10/02/2021,56653,1709
North America,El Salvador,SLV,20/02/2021,58546,1792
North America,El Salvador,SLV,28/02/2021,0,0
North America,El Salvador,SLV,10/03/2021,0,0
North America,El Salvador,SLV,20/03/2021,0,0
North America,El Salvador,SLV,31/03/2021,0,0
,Equatorial Guinea,GNQ,31/01/2020,0,0
,Equatorial Guinea,GNQ,10/02/2020,0,0
,Equatorial Guinea,GNQ,20/02/2020,0,0
,Equatorial Guinea,GNQ,29/02/2020,0,0
,Equatorial Guinea,GNQ,10/03/2020,0,0
,Equatorial Guinea,GNQ,20/03/2020,6,0
,Equatorial Guinea,GNQ,31/03/2020,12,0
,Equatorial Guinea,GNQ,10/04/2020,18,0
,Equatorial Guinea,GNQ,20/04/2020,79,0
,Equatorial Guinea,GNQ,30/04/2020,315,1
,Equatorial Guinea,GNQ,10/05/2020,439,4
